date,home_team,away_team,team,scorer,minute,own_goal,penalty
2001-04-22,China PR,Maldives,China PR,Xie Hui,63,FALSE,FALSE
2001-04-22,China PR,Maldives,China PR,Fan Zhiyi,74,FALSE,TRUE
2001-04-22,China PR,Maldives,China PR,Li Weifeng,89,FALSE,FALSE
2001-04-22,DR Congo,Madagascar,DR Congo,Mawa Inunu,42,FALSE,FALSE
2001-04-22,Indonesia,Cambodia,Indonesia,Sam El Nasa,26,TRUE,FALSE
2001-04-22,Indonesia,Cambodia,Indonesia,Uston Nawawi,42,FALSE,FALSE
2001-04-22,Indonesia,Cambodia,Indonesia,Uston Nawawi,46,FALSE,FALSE
2001-04-22,Indonesia,Cambodia,Indonesia,Uston Nawawi,71,FALSE,FALSE
2001-04-22,Indonesia,Cambodia,Indonesia,Aples Tecuari,73,FALSE,FALSE
2001-04-22,Indonesia,Cambodia,Indonesia,Kurniawan Dwi Yulianto,76,FALSE,FALSE
2001-04-22,Ivory Coast,Congo,Ivory Coast,Abdul Kader Keïta,39,FALSE,FALSE
2001-04-22,Ivory Coast,Congo,Ivory Coast,Ibrahima Bakayoko,85,FALSE,FALSE
2001-04-22,Liberia,Sudan,Liberia,Kelvin Sebwe,35,FALSE,FALSE
2001-04-22,Liberia,Sudan,Liberia,George Weah,48,FALSE,FALSE
2001-04-23,Iraq,Nepal,Iraq,Haidar Obeid,27,FALSE,FALSE
2001-04-23,Iraq,Nepal,Iraq,Abdul-Wahab Abu Al-Hail,30,FALSE,FALSE
2001-04-23,Iraq,Nepal,Iraq,Emad Mohammed,33,FALSE,FALSE
2001-04-23,Iraq,Nepal,Nepal,Hari Khadka,37,FALSE,FALSE
2001-04-23,Iraq,Nepal,Iraq,Amer Mushraf,54,FALSE,FALSE
2001-04-23,Iraq,Nepal,Nepal,Nirajan Rayamajhi,63,FALSE,FALSE
2001-04-23,Kazakhstan,Macau,Kazakhstan,Dmitry Byakov,50,FALSE,FALSE
2001-04-23,Kazakhstan,Macau,Kazakhstan,Igor Avdeyev,51,FALSE,FALSE
2001-04-23,Kazakhstan,Macau,Kazakhstan,Dmitry Byakov,70,FALSE,FALSE
2001-04-23,Kazakhstan,Macau,Kazakhstan,Igor Avdeyev,72,FALSE,FALSE
2001-04-23,Kazakhstan,Macau,Kazakhstan,Konstantin Gorovenka,83,FALSE,FALSE
2001-04-23,Turkmenistan,Jordan,Turkmenistan,Djumadurdy Meredov,52,FALSE,FALSE
2001-04-23,Turkmenistan,Jordan,Turkmenistan,Rejepmyrat Agabaýew,81,FALSE,FALSE
2001-04-23,Uzbekistan,Taiwan,Uzbekistan,Jafar Irismetov,3,FALSE,FALSE
2001-04-23,Uzbekistan,Taiwan,Uzbekistan,Aleksey Dionisiev,21,FALSE,FALSE
2001-04-23,Uzbekistan,Taiwan,Uzbekistan,Jafar Irismetov,23,FALSE,FALSE
2001-04-23,Uzbekistan,Taiwan,Uzbekistan,Vladimir Maminov,35,FALSE,FALSE
2001-04-23,Uzbekistan,Taiwan,Uzbekistan,Georgi Georgiev,43,FALSE,FALSE
2001-04-23,Uzbekistan,Taiwan,Uzbekistan,Jafar Irismetov,68,FALSE,FALSE
2001-04-23,Uzbekistan,Taiwan,Uzbekistan,Jafar Irismetov,74,FALSE,FALSE
2001-04-24,Chile,Uruguay,Uruguay,Ítalo Díaz,12,TRUE,FALSE
2001-04-24,Ecuador,Paraguay,Paraguay,José Cardozo,26,FALSE,FALSE
2001-04-24,Ecuador,Paraguay,Ecuador,Agustín Delgado,44,FALSE,FALSE
2001-04-24,Ecuador,Paraguay,Ecuador,Agustín Delgado,52,FALSE,FALSE
2001-04-24,Venezuela,Colombia,Venezuela,Alexander Rondón,22,FALSE,FALSE
2001-04-24,Venezuela,Colombia,Venezuela,Juan Arango,82,FALSE,FALSE
2001-04-24,Venezuela,Colombia,Colombia,Gerardo Bedoya,83,FALSE,FALSE
2001-04-24,Venezuela,Colombia,Colombia,Víctor Bonilla,88,FALSE,FALSE
2001-04-25,Austria,Liechtenstein,Austria,Eduard Glieder,44,FALSE,FALSE
2001-04-25,Austria,Liechtenstein,Austria,Thomas Flögel,75,FALSE,FALSE
2001-04-25,Bolivia,Argentina,Bolivia,Líder Paz,39,FALSE,FALSE
2001-04-25,Bolivia,Argentina,Argentina,Hernán Crespo,44,FALSE,FALSE
2001-04-25,Bolivia,Argentina,Bolivia,Percy Colque,54,FALSE,FALSE
2001-04-25,Bolivia,Argentina,Bolivia,Joaquín Botero,81,FALSE,FALSE
2001-04-25,Bolivia,Argentina,Argentina,Hernán Crespo,87,FALSE,FALSE
2001-04-25,Bolivia,Argentina,Argentina,Juan Pablo Sorín,90,FALSE,FALSE
2001-04-25,Brazil,Peru,Brazil,Romário,65,FALSE,FALSE
2001-04-25,Brazil,Peru,Peru,Juan Pajuelo,77,FALSE,FALSE
2001-04-25,Jamaica,Honduras,Jamaica,Ricardo Gardner,56,FALSE,FALSE
2001-04-25,Jamaica,Honduras,Honduras,Samuel Caballero,80,FALSE,FALSE
2001-04-25,Kazakhstan,Iraq,Kazakhstan,Oleg Litvinenko,32,FALSE,FALSE
2001-04-25,Kazakhstan,Iraq,Iraq,Haidar Mahmoud,42,FALSE,FALSE
2001-04-25,Latvia,San Marino,Latvia,Marians Pahars,1,FALSE,FALSE
2001-04-25,Latvia,San Marino,San Marino,Nicola Albani,59,FALSE,FALSE
2001-04-25,Macau,Nepal,Nepal,Nirajan Rayamajhi,38,FALSE,FALSE
2001-04-25,Macau,Nepal,Nepal,Nirajan Rayamajhi,49,FALSE,FALSE
2001-04-25,Macau,Nepal,Macau,Kim Meng Leong,50,FALSE,FALSE
2001-04-25,Macau,Nepal,Nepal,Bal Gopal Maharjan,52,FALSE,FALSE
2001-04-25,Macau,Nepal,Nepal,Nirajan Rayamajhi,56,FALSE,FALSE
2001-04-25,Macau,Nepal,Nepal,Deepak Lama,67,FALSE,FALSE
2001-04-25,Macau,Nepal,Nepal,Basanta Thapa,90,FALSE,FALSE
2001-04-25,Malta,Iceland,Malta,Michael Mifsud,14,FALSE,FALSE
2001-04-25,Malta,Iceland,Iceland,Tryggvi Guðmundsson,42,FALSE,FALSE
2001-04-25,Malta,Iceland,Iceland,Helgi Sigurðsson,44,FALSE,FALSE
2001-04-25,Malta,Iceland,Iceland,Eiður Guðjohnsen,81,FALSE,FALSE
2001-04-25,Malta,Iceland,Iceland,Þórður Guðjónsson,90,FALSE,FALSE
2001-04-25,Netherlands,Cyprus,Netherlands,Jimmy Floyd Hasselbaink,29,FALSE,FALSE
2001-04-25,Netherlands,Cyprus,Netherlands,Marc Overmars,35,FALSE,FALSE
2001-04-25,Netherlands,Cyprus,Netherlands,Patrick Kluivert,44,FALSE,FALSE
2001-04-25,Netherlands,Cyprus,Netherlands,Ruud van Nistelrooy,81,FALSE,FALSE
2001-04-25,Republic of Ireland,Andorra,Andorra,Ildefons Lima,31,FALSE,FALSE
2001-04-25,Republic of Ireland,Andorra,Republic of Ireland,Kevin Kilbane,33,FALSE,FALSE
2001-04-25,Republic of Ireland,Andorra,Republic of Ireland,Mark Kinsella,36,FALSE,FALSE
2001-04-25,Republic of Ireland,Andorra,Republic of Ireland,Gary Breen,73,FALSE,FALSE
2001-04-25,Serbia,Russia,Russia,Vladimir Beschastnykh,72,FALSE,FALSE
2001-04-25,Taiwan,Jordan,Jordan,Bilal Al-Laham,16,FALSE,FALSE
2001-04-25,Taiwan,Jordan,Jordan,Mahmoud Shelbaieh,57,FALSE,FALSE
2001-04-25,Trinidad and Tobago,Mexico,Trinidad and Tobago,Marvin Andrews,14,FALSE,FALSE
2001-04-25,Trinidad and Tobago,Mexico,Mexico,Pável Pardo,61,FALSE,FALSE
2001-04-25,United States,Costa Rica,United States,Josh Wolff,70,FALSE,FALSE
2001-04-25,Uzbekistan,Turkmenistan,Uzbekistan,Mirjalol Qosimov,63,FALSE,FALSE
2001-04-26,United Arab Emirates,India,United Arab Emirates,Subait Khater,63,FALSE,FALSE
2001-04-27,Taiwan,Turkmenistan,Turkmenistan,Goçguly Goçgulyýew,5,FALSE,TRUE
2001-04-27,Taiwan,Turkmenistan,Turkmenistan,Djumadurdy Meredov,44,FALSE,FALSE
2001-04-27,Taiwan,Turkmenistan,Turkmenistan,Kakha Gogoladze,53,FALSE,FALSE
2001-04-27,Taiwan,Turkmenistan,Turkmenistan,Kakha Gogoladze,62,FALSE,FALSE
2001-04-27,Taiwan,Turkmenistan,Turkmenistan,Yuri Borodolimov,72,FALSE,FALSE
2001-04-27,Uzbekistan,Jordan,Jordan,Badran Al-Shagran,13,FALSE,FALSE
2001-04-27,Uzbekistan,Jordan,Jordan,Essam Abu Touk,24,FALSE,FALSE
2001-04-27,Uzbekistan,Jordan,Uzbekistan,Vladimir Maminov,53,FALSE,TRUE
2001-04-27,Uzbekistan,Jordan,Uzbekistan,Nikolay Shirshov,65,FALSE,FALSE
2001-04-27,Yemen,Brunei,Yemen,Abdulsalam Al Ghurbani,75,FALSE,FALSE
2001-04-28,Congo,Madagascar,Congo,Patrick Ranaivoson,42,TRUE,FALSE
2001-04-28,Congo,Madagascar,Congo,Edson Minga,75,FALSE,FALSE
2001-04-28,Maldives,China PR,China PR,Xie Hui,44,FALSE,FALSE
2001-04-29,Cambodia,Indonesia,Indonesia,Eko Purdjianto,78,FALSE,FALSE
2001-04-29,Cambodia,Indonesia,Indonesia,Bambang Pamungkas,87,FALSE,FALSE
2001-04-30,Oman,Laos,Oman,Hani Al-Dhabit,6,FALSE,FALSE
2001-04-30,Oman,Laos,Oman,Taqi Mubarak,21,FALSE,FALSE
2001-04-30,Oman,Laos,Oman,Hani Al-Dhabit,23,FALSE,TRUE
2001-04-30,Oman,Laos,Oman,Hani Al-Dhabit,30,FALSE,FALSE
2001-04-30,Oman,Laos,Oman,Yaqoob Juma Al-Mukhaini,39,FALSE,FALSE
2001-04-30,Oman,Laos,Oman,Yaqoob Juma Al-Mukhaini,44,FALSE,FALSE
2001-04-30,Oman,Laos,Oman,Hani Al-Dhabit,45,FALSE,FALSE
2001-04-30,Oman,Laos,Oman,Hani Al-Dhabit,45,FALSE,FALSE
2001-04-30,Oman,Laos,Oman,Nasser Zayid,62,FALSE,TRUE
2001-04-30,Oman,Laos,Oman,Fawzi Bashir,81,FALSE,FALSE
2001-04-30,Oman,Laos,Oman,Mohammed Khamis Al-Araimi,84,FALSE,FALSE
2001-04-30,Oman,Laos,Oman,Fawzi Bashir,85,FALSE,FALSE
2001-04-30,Syria,Philippines,Syria,Said Bayazid,14,FALSE,FALSE
2001-04-30,Syria,Philippines,Syria,Said Bayazid,16,FALSE,FALSE
2001-04-30,Syria,Philippines,Syria,Tarek Jabban,25,FALSE,FALSE
2001-04-30,Syria,Philippines,Syria,Bashar Srour,27,FALSE,TRUE
2001-04-30,Syria,Philippines,Syria,Nihad Al Boushi,45,FALSE,FALSE
2001-04-30,Syria,Philippines,Syria,Raghdan Shehadeh,46,FALSE,FALSE
2001-04-30,Syria,Philippines,Syria,Said Bayazid,49,FALSE,FALSE
2001-04-30,Syria,Philippines,Syria,Mouhanad Boushi,59,FALSE,FALSE
2001-04-30,Syria,Philippines,Syria,Mohammad Afash,75,FALSE,TRUE
2001-04-30,Syria,Philippines,Syria,Said Bayazid,77,FALSE,FALSE
2001-04-30,Syria,Philippines,Syria,Said Bayazid,80,FALSE,FALSE
2001-04-30,Syria,Philippines,Syria,Maher Malki,89,FALSE,FALSE
2001-05-03,Jordan,Taiwan,Jordan,Essam Abu Touk,45,FALSE,FALSE
2001-05-03,Jordan,Taiwan,Jordan,Essam Abu Touk,49,FALSE,TRUE
2001-05-03,Jordan,Taiwan,Jordan,Badran Al-Shagran,61,FALSE,FALSE
2001-05-03,Jordan,Taiwan,Jordan,Rateb Al-Awadat,85,FALSE,FALSE
2001-05-03,Jordan,Taiwan,Jordan,Ghanem Hamarsheh,87,FALSE,FALSE
2001-05-03,Jordan,Taiwan,Jordan,Ghanem Hamarsheh,89,FALSE,FALSE
2001-05-03,Turkmenistan,Uzbekistan,Uzbekistan,Mirjalol Qosimov,21,FALSE,TRUE
2001-05-03,Turkmenistan,Uzbekistan,Uzbekistan,Jafar Irismetov,35,FALSE,FALSE
2001-05-03,Turkmenistan,Uzbekistan,Turkmenistan,Wladimir Baýramow,42,FALSE,FALSE
2001-05-03,Turkmenistan,Uzbekistan,Turkmenistan,Wladimir Baýramow,44,FALSE,FALSE
2001-05-03,Turkmenistan,Uzbekistan,Uzbekistan,Ulugbek Bakayev,48,FALSE,FALSE
2001-05-03,Turkmenistan,Uzbekistan,Uzbekistan,Andrey Akopyants,82,FALSE,FALSE
2001-05-03,Turkmenistan,Uzbekistan,Uzbekistan,Georgi Georgiev,88,FALSE,FALSE
2001-05-04,Algeria,Morocco,Algeria,Abdelhafid Tasfaout,10,FALSE,FALSE
2001-05-04,Algeria,Morocco,Morocco,Rachid Benmahmoud,17,FALSE,FALSE
2001-05-04,Algeria,Morocco,Morocco,Gharib Amzine,46,FALSE,FALSE
2001-05-04,Oman,Laos,Oman,Hani Al-Dhabit,15,FALSE,FALSE
2001-05-04,Oman,Laos,Oman,Taqi Mubarak,36,FALSE,FALSE
2001-05-04,Oman,Laos,Oman,Mohammed Khamis Al-Araimi,39,FALSE,FALSE
2001-05-04,Oman,Laos,Oman,Mohammed Khamis Al-Araimi,42,FALSE,FALSE
2001-05-04,Oman,Laos,Oman,Yaqoob Juma Al-Mukhaini,43,FALSE,FALSE
2001-05-04,Oman,Laos,Oman,Hani Al-Dhabit,79,FALSE,FALSE
2001-05-04,Oman,Laos,Oman,Majdi Shaaban Samir,90,FALSE,FALSE
2001-05-04,Syria,Philippines,Syria,Bashar Srour,42,FALSE,FALSE
2001-05-04,Syria,Philippines,Syria,Bashar Srour,54,FALSE,FALSE
2001-05-04,Syria,Philippines,Philippines,Yanti Barsales,59,FALSE,FALSE
2001-05-04,Syria,Philippines,Syria,Said Bayazid,71,FALSE,FALSE
2001-05-04,Syria,Philippines,Syria,Jomard Moussa,77,FALSE,FALSE
2001-05-04,Syria,Philippines,Syria,Jomard Moussa,87,FALSE,FALSE
2001-05-04,United Arab Emirates,Brunei,United Arab Emirates,Yaser Salem Ali,20,FALSE,FALSE
2001-05-04,United Arab Emirates,Brunei,United Arab Emirates,Yaser Salem Ali,50,FALSE,FALSE
2001-05-04,United Arab Emirates,Brunei,United Arab Emirates,Saeed Al Kass,70,FALSE,FALSE
2001-05-04,United Arab Emirates,Brunei,United Arab Emirates,Faisal Khalil,86,FALSE,FALSE
2001-05-04,Yemen,India,Yemen,Adel Al-Salimi,13,FALSE,TRUE
2001-05-04,Yemen,India,India,Jo Paul Ancheri,16,FALSE,FALSE
2001-05-04,Yemen,India,Yemen,Adel Al-Salimi,20,FALSE,FALSE
2001-05-04,Yemen,India,India,Jo Paul Ancheri,38,FALSE,FALSE
2001-05-04,Yemen,India,India,I. M. Vijayan,51,FALSE,FALSE
2001-05-04,Yemen,India,Yemen,Adel Al-Salimi,62,FALSE,FALSE
2001-05-05,Jordan,Turkmenistan,Jordan,Essam Abu Touk,7,FALSE,FALSE
2001-05-05,Jordan,Turkmenistan,Turkmenistan,Kakha Gogoladze,25,FALSE,FALSE
2001-05-05,Jordan,Turkmenistan,Turkmenistan,Gurbangeldi Durdyýew,85,FALSE,FALSE
2001-05-05,Madagascar,Tunisia,Tunisia,Ali Zitouni,85,FALSE,FALSE
2001-05-05,Madagascar,Tunisia,Tunisia,Imed Mhedhebi,90,FALSE,FALSE
2001-05-05,Nigeria,Liberia,Nigeria,Nwankwo Kanu,11,FALSE,FALSE
2001-05-05,Nigeria,Liberia,Nigeria,Victor Agali,59,FALSE,FALSE
2001-05-05,Sierra Leone,Ghana,Ghana,Kwame Ayew,35,FALSE,FALSE
2001-05-05,Sierra Leone,Ghana,Sierra Leone,Mahmadu Alphajor Bah,87,FALSE,FALSE
2001-05-05,South Africa,Zimbabwe,South Africa,Shaun Bartlett,18,FALSE,FALSE
2001-05-05,South Africa,Zimbabwe,South Africa,Benni McCarthy,40,FALSE,FALSE
2001-05-05,South Africa,Zimbabwe,Zimbabwe,Peter Ndlovu,53,FALSE,FALSE
2001-05-05,Taiwan,Uzbekistan,Uzbekistan,Jafar Irismetov,15,FALSE,FALSE
2001-05-05,Taiwan,Uzbekistan,Uzbekistan,Mirjalol Qosimov,59,FALSE,FALSE
2001-05-05,Taiwan,Uzbekistan,Uzbekistan,Mirjalol Qosimov,87,FALSE,FALSE
2001-05-05,Taiwan,Uzbekistan,Uzbekistan,Jafar Irismetov,90,FALSE,FALSE
2001-05-06,Angola,Cameroon,Angola,Akwá,60,FALSE,FALSE
2001-05-06,Angola,Cameroon,Angola,Joaquim Alberto Silva,69,FALSE,FALSE
2001-05-06,Cambodia,China PR,China PR,Li Jinyu,5,FALSE,FALSE
2001-05-06,Cambodia,China PR,China PR,Qu Bo,43,FALSE,FALSE
2001-05-06,Cambodia,China PR,China PR,Ma Mingyu,58,FALSE,FALSE
2001-05-06,Cambodia,China PR,China PR,Li Jinyu,63,FALSE,FALSE
2001-05-06,Congo,DR Congo,Congo,Walter Bakouma,45,FALSE,FALSE
2001-05-06,Congo,DR Congo,DR Congo,Kanika Matondo,90,FALSE,FALSE
2001-05-06,Egypt,Senegal,Egypt,Mido,48,FALSE,FALSE
2001-05-06,Maldives,Indonesia,Indonesia,Kurniawan Dwi Yulianto,10,FALSE,FALSE
2001-05-06,Maldives,Indonesia,Indonesia,Ismed Sofyan,50,FALSE,FALSE
2001-05-06,Togo,Zambia,Zambia,Elijah Tana,15,FALSE,FALSE
2001-05-06,Togo,Zambia,Togo,Komlan Assignon,48,FALSE,FALSE
2001-05-06,Togo,Zambia,Zambia,Chalwe Kunda,65,FALSE,FALSE
2001-05-06,Togo,Zambia,Togo,Jérôme Doté,80,FALSE,FALSE
2001-05-06,Togo,Zambia,Togo,Eric Akoto,86,FALSE,FALSE
2001-05-07,Jordan,Uzbekistan,Jordan,Essam Abu Touk,54,FALSE,TRUE
2001-05-07,Jordan,Uzbekistan,Uzbekistan,Vladimir Maminov,77,FALSE,TRUE
2001-05-07,Oman,Philippines,Oman,Hani Al-Dhabit,43,FALSE,TRUE
2001-05-07,Oman,Philippines,Oman,Yaqoob Juma Al-Mukhaini,45,FALSE,FALSE
2001-05-07,Oman,Philippines,Oman,Yaqoob Juma Al-Mukhaini,61,FALSE,FALSE
2001-05-07,Oman,Philippines,Oman,Yaqoob Juma Al-Mukhaini,68,FALSE,FALSE
2001-05-07,Oman,Philippines,Oman,Yaqoob Juma Al-Mukhaini,79,FALSE,FALSE
2001-05-07,Oman,Philippines,Oman,Hani Al-Dhabit,81,FALSE,FALSE
2001-05-07,Oman,Philippines,Oman,Samir Said,83,FALSE,FALSE
2001-05-07,Syria,Laos,Syria,Mohammad Afash,15,FALSE,FALSE
2001-05-07,Syria,Laos,Syria,Mouhanad Boushi,25,FALSE,FALSE
2001-05-07,Syria,Laos,Syria,Said Bayazid,31,FALSE,FALSE
2001-05-07,Syria,Laos,Syria,Jomard Moussa,33,FALSE,FALSE
2001-05-07,Syria,Laos,Syria,Said Bayazid,53,FALSE,FALSE
2001-05-07,Syria,Laos,Syria,Bashar Srour,55,FALSE,FALSE
2001-05-07,Syria,Laos,Syria,Bashar Srour,64,FALSE,FALSE
2001-05-07,Syria,Laos,Syria,Nihad Al Boushi,69,FALSE,FALSE
2001-05-07,Syria,Laos,Syria,Mouhanad Boushi,79,FALSE,FALSE
2001-05-07,Syria,Laos,Syria,Mohammad Afash,89,FALSE,FALSE
2001-05-07,Syria,Laos,Syria,Said Bayazid,90,FALSE,FALSE
2001-05-07,Turkmenistan,Taiwan,Turkmenistan,Kakha Gogoladze,37,FALSE,FALSE
2001-05-11,Brunei,India,India,Jo Paul Ancheri,75,FALSE,FALSE
2001-05-11,Oman,Philippines,Oman,Yaqoob Juma Al-Mukhaini,11,FALSE,FALSE
2001-05-11,Oman,Philippines,Oman,Yaqoob Juma Al-Mukhaini,56,FALSE,FALSE
2001-05-11,Syria,Laos,Syria,Nihad Al Boushi,2,FALSE,FALSE
2001-05-11,Syria,Laos,Syria,Bashar Srour,34,FALSE,FALSE
2001-05-11,Syria,Laos,Syria,Said Bayazid,37,FALSE,FALSE
2001-05-11,Syria,Laos,Syria,Raghdan Shehadeh,46,FALSE,FALSE
2001-05-11,Syria,Laos,Syria,Nihad Al Boushi,50,FALSE,FALSE
2001-05-11,Syria,Laos,Syria,Khaled Al Zaher,55,FALSE,FALSE
2001-05-11,Syria,Laos,Syria,Khaled Al Zaher,65,FALSE,FALSE
2001-05-11,Syria,Laos,Syria,Firas Al-Khatib,75,FALSE,FALSE
2001-05-11,Syria,Laos,Syria,Maher Al Sayed,81,FALSE,FALSE
2001-05-11,Yemen,United Arab Emirates,United Arab Emirates,Saeed Al Kass,44,FALSE,FALSE
2001-05-11,Yemen,United Arab Emirates,Yemen,Abdulsalam Al Ghurbani,52,FALSE,FALSE
2001-05-11,Yemen,United Arab Emirates,Yemen,Ali Al-Nono,73,FALSE,FALSE
2001-05-13,China PR,Indonesia,Indonesia,Kurniawan Dwi Yulianto,40,FALSE,FALSE
2001-05-13,China PR,Indonesia,China PR,Li Weifeng,50,FALSE,FALSE
2001-05-13,China PR,Indonesia,China PR,Yang Chen,62,FALSE,FALSE
2001-05-13,China PR,Indonesia,China PR,Xie Hui,71,FALSE,FALSE
2001-05-13,China PR,Indonesia,China PR,Qi Hong,82,FALSE,FALSE
2001-05-13,China PR,Indonesia,China PR,Xie Hui,90,FALSE,FALSE
2001-05-13,Lebanon,Pakistan,Lebanon,Haitham Zein,6,FALSE,FALSE
2001-05-13,Lebanon,Pakistan,Lebanon,Haitham Zein,32,FALSE,FALSE
2001-05-13,Lebanon,Pakistan,Lebanon,Moussa Hojeij,49,FALSE,FALSE
2001-05-13,Lebanon,Pakistan,Lebanon,Gilberto dos Santos,51,FALSE,TRUE
2001-05-13,Lebanon,Pakistan,Lebanon,Haitham Zein,88,FALSE,FALSE
2001-05-13,Lebanon,Pakistan,Lebanon,Hussein Hamdan,90,FALSE,FALSE
2001-05-13,Thailand,Sri Lanka,Sri Lanka,Imthyas Raheem,20,FALSE,FALSE
2001-05-13,Thailand,Sri Lanka,Thailand,Kiatisuk Senamuang,46,FALSE,FALSE
2001-05-13,Thailand,Sri Lanka,Sri Lanka,Imthyas Raheem,50,FALSE,FALSE
2001-05-13,Thailand,Sri Lanka,Thailand,Kiatisuk Senamuang,51,FALSE,FALSE
2001-05-13,Thailand,Sri Lanka,Thailand,Therdsak Chaiman,53,FALSE,FALSE
2001-05-13,Thailand,Sri Lanka,Thailand,Thawatchai Damrong-Ongtrakul,84,FALSE,FALSE
2001-05-15,Lebanon,Sri Lanka,Lebanon,Roda Antar,44,FALSE,FALSE
2001-05-15,Lebanon,Sri Lanka,Lebanon,Roda Antar,63,FALSE,FALSE
2001-05-15,Lebanon,Sri Lanka,Lebanon,Moussa Hojeij,65,FALSE,FALSE
2001-05-15,Lebanon,Sri Lanka,Lebanon,Mohammad Kassas,90,FALSE,FALSE
2001-05-15,Thailand,Pakistan,Thailand,Seksan Piturat,35,FALSE,FALSE
2001-05-15,Thailand,Pakistan,Thailand,Seksan Piturat,52,FALSE,FALSE
2001-05-15,Thailand,Pakistan,Thailand,Therdsak Chaiman,86,FALSE,FALSE
2001-05-17,Lebanon,Thailand,Lebanon,Roda Antar,9,FALSE,FALSE
2001-05-17,Lebanon,Thailand,Thailand,Seksan Piturat,15,FALSE,FALSE
2001-05-17,Lebanon,Thailand,Thailand,Kiatisuk Senamuang,27,FALSE,FALSE
2001-05-17,Pakistan,Sri Lanka,Pakistan,Gohar Zaman,45,FALSE,FALSE
2001-05-17,Pakistan,Sri Lanka,Sri Lanka,Imthyas Raheem,45,FALSE,FALSE
2001-05-17,Pakistan,Sri Lanka,Sri Lanka,Channa Ediri Bandanage,72,FALSE,FALSE
2001-05-17,Pakistan,Sri Lanka,Pakistan,Gohar Zaman,80,FALSE,FALSE
2001-05-17,Pakistan,Sri Lanka,Sri Lanka,Weerarathne Kassun,83,FALSE,FALSE
2001-05-17,Pakistan,Sri Lanka,Pakistan,Gohar Zaman,85,FALSE,FALSE
2001-05-18,Syria,Oman,Syria,Said Bayazid,4,FALSE,FALSE
2001-05-18,Syria,Oman,Oman,Mohammed Khamis Al-Araimi,35,FALSE,FALSE
2001-05-18,Syria,Oman,Oman,Hani Al-Dhabit,55,FALSE,FALSE
2001-05-18,Syria,Oman,Syria,Mohammad Afash,56,FALSE,FALSE
2001-05-18,Syria,Oman,Syria,Bashar Srour,68,FALSE,FALSE
2001-05-18,Syria,Oman,Oman,Majdi Shaaban Samir,81,FALSE,FALSE
2001-05-18,United Arab Emirates,Yemen,United Arab Emirates,Saeed Al Kass,37,FALSE,FALSE
2001-05-18,United Arab Emirates,Yemen,Yemen,Ali Al-Nono,39,FALSE,FALSE
2001-05-18,United Arab Emirates,Yemen,United Arab Emirates,Saeed Al Kass,40,FALSE,FALSE
2001-05-18,United Arab Emirates,Yemen,United Arab Emirates,Yaser Salem Ali,45,FALSE,FALSE
2001-05-18,United Arab Emirates,Yemen,Yemen,Adel Al-Salimi,61,FALSE,FALSE
2001-05-19,Laos,Philippines,Laos,Phengta Phounsamay,15,FALSE,FALSE
2001-05-19,Laos,Philippines,Laos,Valasine Dalaphone,55,FALSE,FALSE
2001-05-20,China PR,Cambodia,China PR,Ma Mingyu,5,FALSE,FALSE
2001-05-20,China PR,Cambodia,Cambodia,Chea Makara,12,FALSE,FALSE
2001-05-20,China PR,Cambodia,China PR,Xu Yunlong,22,FALSE,FALSE
2001-05-20,China PR,Cambodia,China PR,Li Bing,87,FALSE,FALSE
2001-05-20,India,Brunei,India,Jules Alberto,12,FALSE,FALSE
2001-05-20,India,Brunei,India,I. M. Vijayan,23,FALSE,FALSE
2001-05-20,India,Brunei,India,Baichung Bhutia,35,FALSE,TRUE
2001-05-20,India,Brunei,India,Jo Paul Ancheri,59,FALSE,FALSE
2001-05-20,India,Brunei,India,Abdul Hakim,80,FALSE,FALSE
2001-05-20,Tunisia,Ivory Coast,Ivory Coast,Ibrahima Bakayoko,33,FALSE,FALSE
2001-05-20,Tunisia,Ivory Coast,Tunisia,Ziad Jaziri,49,FALSE,FALSE
2001-05-25,Oman,Syria,Oman,Taqi Mubarak,48,FALSE,FALSE
2001-05-25,Oman,Syria,Oman,Majdi Samir,67,FALSE,FALSE
2001-05-26,Pakistan,Lebanon,Lebanon,Faisal Antar,5,FALSE,FALSE
2001-05-26,Pakistan,Lebanon,Lebanon,Wartan Ghazarian,10,FALSE,FALSE
2001-05-26,Pakistan,Lebanon,Pakistan,Muhammad Arshad,20,FALSE,FALSE
2001-05-26,Pakistan,Lebanon,Lebanon,Roda Antar,32,FALSE,FALSE
2001-05-26,Pakistan,Lebanon,Lebanon,Roda Antar,42,FALSE,FALSE
2001-05-26,Pakistan,Lebanon,Lebanon,Gilberto dos Santos,46,FALSE,FALSE
2001-05-26,Pakistan,Lebanon,Lebanon,Wartan Ghazarian,60,FALSE,FALSE
2001-05-26,Pakistan,Lebanon,Lebanon,Marcílio Alves da Silva,78,FALSE,FALSE
2001-05-26,Pakistan,Lebanon,Lebanon,Gilberto dos Santos,88,FALSE,FALSE
2001-05-26,Philippines,Laos,Philippines,Jimmy Doña,20,FALSE,FALSE
2001-05-26,Philippines,Laos,Laos,Nitsavong Khouphachansy,81,FALSE,FALSE
2001-05-26,Thailand,Sri Lanka,Thailand,Seksan Piturat,37,FALSE,FALSE
2001-05-26,Thailand,Sri Lanka,Thailand,Kiatisuk Senamuang,50,FALSE,FALSE
